2017-06-03 01:55:55,897 - INFO  [main:Environment@100] - Server environment:java.class.path=/etc/zookeeper/conf:/usr/share/java/jline.jar:/usr/share/java/log4j-1.2.jar:/usr/share/java/xercesImpl.jar:/usr/share/java/xmlParserAPIs.jar:/usr/share/java/netty.jar:/usr/share/java/slf4j-api.jar:/usr/share/java/slf4j-log4j12.jar:/usr/share/java/zookeeper.jar
2017-06-03 01:55:55,897 - INFO  [main:Environment@100] - Server environment:java.library.path=/usr/java/packages/lib/amd64:/usr/lib64:/lib64:/lib:/usr/lib
2017-06-03 01:55:55,905 - INFO  [main:Environment@100] - Server environment:java.io.tmpdir=/tmp
2017-06-03 01:55:55,906 - INFO  [main:Environment@100] - Server environment:java.compiler=<NA>
2017-06-03 01:55:55,906 - INFO  [main:Environment@100] - Server environment:os.name=Linux
2017-06-03 01:55:55,907 - INFO  [main:Environment@100] - Server environment:os.arch=amd64
2017-06-03 01:55:55,908 - INFO  [main:Environment@100] - Server environment:os.version=3.13.0-113-generic
2017-06-03 01:55:55,908 - INFO  [main:Environment@100] - Server environment:user.name=zookeeper
2017-06-03 01:55:55,908 - INFO  [main:Environment@100] - Server environment:user.home=/var/lib/zookeeper
2017-06-03 01:55:55,913 - INFO  [main:Environment@100] - Server environment:user.dir=/
2017-06-03 01:55:55,942 - INFO  [main:ZooKeeperServer@726] - tickTime set to 10000
2017-06-03 01:55:55,942 - INFO  [main:ZooKeeperServer@735] - minSessionTimeout set to -1
2017-06-03 01:55:55,942 - INFO  [main:ZooKeeperServer@744] - maxSessionTimeout set to -1
2017-06-03 01:55:55,981 - INFO  [main:NIOServerCnxnFactory@94] - binding to port 0.0.0.0/0.0.0.0:2181
2017-06-03 01:55:56,020 - INFO  [main:FileSnap@83] - Reading snapshot /var/lib/zookeeper/version-2/snapshot.0
2017-06-03 01:55:56,122 - INFO  [main:FileTxnSnapLog@240] - Snapshotting: 0x33 to /var/lib/zookeeper/version-2/snapshot.33
2017-06-03 01:56:02,378 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /172.31.23.77:46839
2017-06-03 01:56:02,386 - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@793] - Connection request from old client /172.31.23.77:46839; will be dropped if server is in r-o mode
2017-06-03 01:56:02,391 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /172.31.23.77:46839
2017-06-03 01:56:02,391 - INFO  [SyncThread:0:FileTxnLog@199] - Creating new log file: log.34
2017-06-03 01:56:02,410 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6baa846b0000 with negotiated timeout 20000 for client /172.31.23.77:46839
2017-06-03 01:56:02,731 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /172.31.23.77:46840
2017-06-03 01:56:02,744 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /172.31.23.77:46840
2017-06-03 01:56:02,746 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6baa846b0001 with negotiated timeout 60000 for client /172.31.23.77:46840
2017-06-03 01:56:06,084 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /172.31.23.77:46841
2017-06-03 01:56:06,094 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /172.31.23.77:46841
2017-06-03 01:56:06,100 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6baa846b0002 with negotiated timeout 20000 for client /172.31.23.77:46841
2017-06-03 01:56:09,048 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@197] - Accepted socket connection from /172.31.23.77:46842
2017-06-03 01:56:09,050 - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@839] - Client attempting to establish new session at /172.31.23.77:46842
2017-06-03 01:56:09,052 - INFO  [SyncThread:0:ZooKeeperServer@595] - Established session 0x15c6baa846b0003 with negotiated timeout 20000 for client /172.31.23.77:46842
2017-06-03 01:56:10,000 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x15c6ba651f00009, timeout of 10000ms exceeded
2017-06-03 01:56:10,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x15c6ba651f00007, timeout of 10000ms exceeded
2017-06-03 01:56:10,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x15c6ba651f00000, timeout of 10000ms exceeded
2017-06-03 01:56:10,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x15c6ba651f00008, timeout of 10000ms exceeded
2017-06-03 01:56:10,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x15c6ba651f00003, timeout of 10000ms exceeded
2017-06-03 01:56:10,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x15c6ba651f00004, timeout of 10000ms exceeded
2017-06-03 01:56:10,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x15c6ba651f00002, timeout of 10000ms exceeded
2017-06-03 01:56:10,001 - INFO  [SessionTracker:ZooKeeperServer@325] - Expiring session 0x15c6ba651f00005, timeout of 10000ms exceeded
